kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah,nyeri kepala;demam tifoid;0.41108775083306437
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin -bersin,kelelahan,mata berair;campak;0.3042722765067915
demam,kehilangan nafsu makan,muntah,nyeri kepala;hepatitis A;0.40491983117599134
demam tinggi,kelelahan,mata berair,mata merah;campak;0.4063123426191287
diare,kehilangan nafsu makan,mual,sembelit;demam tifoid;0.3513430299030854
batuk,bintik-bintik pada amandel,demam,sakit saat menelan,sakit tenggorokan;faringitis;0.5438937479753807
demam tinggi di malam hari,diare,mual,sembelit;demam tifoid;0.4053977774111616
demam tinggi di malam hari,kehilangan nafsu makan,nyeri otot,pusing;demam tifoid;0.26160787593710916
dehidrasi,kram perut,mual,muntah;diare akut;0.34292381670085864
mual,muntah,perih di ulu hati,rasa asam di mulut;maag;0.45390771134812247
demam tinggi,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya;campak;0.5086722835468651
mata berair,mata merah,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya;campak;0.40631234261912874
adanya kotoran mata di pagi hari,mata berair,mata gatal,mata merah;konjungtivitis/mata merah;0.5721218039197948
batuk,demam,hidung berair,kelelahan,sakit tenggorokan;faringitis;0.5438937479753807
buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,mual,muntah;hepatitis A;0.35731341767007063
kehilangan nafsu makan,mual,muntah,sakit kepala;hepatitis A;0.35731341767007063
bersendawa,mual,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag;0.5070950991531752
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin -bersin,mata berair,mata merah;campak;0.3815753568949258
buang air besar lebih dari 2 kali sehari,kram perut,mual,muntah;diare akut;0.3815753568949257
demam,kelelahan,mual,nyeri kepala;hepatitis A;0.4307928819944264
kehilangan nafsu makan,kembung,mual,nyeri kepala;hepatitis A;0.4763294514348724
demam,hidung berair,kelelahan,tubuh terasa sakit;infeksi saluran nafas akut;0.35683837117072276
demam,kehilangan nafsu makan,kram perut,mual,muntah;hepatitis A;0.4763294514348723
bintik merah dan tidak gatal pada kulit,lemas,mual,muntah,sakit kepala;demam berdarah dengue;0.40018588920083586
lemas,penglihatan kabur,riwayat konsumsi obat antihipertensi,sesak napas;hipertensi;0.5269946311769502
dehidrasi,demam,mual,muntah;hepatitis A;0.3852563125539805
feses encer,kehilangan nafsu makan,kram perut,sakit kepala;diare akut;0.3815753568949258
mual,muntah,nyeri kepala,pusing,sembelit;demam tifoid;0.37837040365712354
mual,muntah,sakit kepala sebagian,sensitif terhadap suara;migrain;0.378108194676242
adanya tekanan atau stress,diare,sakit perut,sembelit;irritable bowel syndrome;0.5338858058191239
diare,lidah tertutup selaput putih kotor,muntah,sembelit;demam tifoid;0.4053977774111616
bersin -bersin,hidung berair,hidung tersumbat,mata berair;rintis alergi;0.3455213289924034
mual,muntah,pusing,riwayat kolesterol tinggi / kencing manis;penyakit jantung koroner;0.4194385629396899
iritasi pada mata,mata berair,mata nyeri,sensitif terhadap cahaya;keratitis akut;0.5623514781608128
demam tinggi,lemas,mual,muntah,nyeri otot;demam berdarah dengue;0.42240122663784196
demam tinggi,kelelahan,mata berair,sensitif terhadap cahaya;keratitis akut;0.38752362948960306
kelelahan,kembung,mual,muntah;hepatitis A;0.43079288199442645
detak jantung tak teratur,lemas,penglihatan kabur,riwayat konsumsi obat antihipertensi;hipertensi;0.5269946311769502
bersin -bersin,hidung tersumbat,kelelahan,tubuh terasa sakit;infeksi saluran nafas akut;0.35580766343221437
batuk,demam,kelelahan,sakit tenggorokan;faringitis;0.5438937479753807
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin -bersin,kelelahan,sensitif terhadap cahaya;campak;0.3042722765067915
mual,muntah,perih di ulu hati,sakit kepala;maag;0.45390771134812247
bintik-bintik pada amandel,demam,sakit kepala,sakit saat menelan;tonsilitis/amandel;0.32592592592592595
kelelahan,kulit pucat,lemas,pusing,sesak napas;anemia;0.6004078713642204
batuk,demam,keluar lendir dari hidung,nyeri wajah;rinosinusitis;0.47227763788367
mata berair,mata nyeri,penglihatan berkurang,sensitif terhadap cahaya;keratitis akut;0.5623514781608128
kehilangan nafsu makan,kram perut,muntah,sakit kepala;diare akut;0.3042722765067915
demam tinggi di malam hari,mual,muntah,pusing,sembelit;demam tifoid;0.41108775083306437
bersin -bersin,hidung gatal,hidung tersumbat,mata berair;rintis alergi;0.405019389993094
bersin -bersin,hidung berair,hidung tersumbat,paru-paru terhambat,tubuh terasa sakit;infeksi saluran nafas akut;0.4668753076680394
demam,gangguan pendengaran,nyeri bagian telinga;otitis media akut;0.5321397865776565
buang air besar lebih dari 2 kali sehari,demam,kehilangan nafsu makan,kram perut;diare akut;0.3357661240723277
mual,muntah,rasa asam di mulut,riwayat makan tidak teratur/makan pedas/asam;maag;0.44320001941377196
diare,mual,muntah,sembelit;demam tifoid;0.37837040365712354
batuk,demam,hidung berair,hidung tersumbat,kelelahan;infeksi saluran nafas akut;0.5071558399775653
lidah tertutup selaput putih kotor,mual,muntah,nyeri otot,pusing;demam tifoid;0.3575502736360702
kehilangan nafsu makan,kelelahan,kembung,mual;hepatitis A;0.4763294514348724
kelelahan,pusing,sesak napas;anemia;0.34757951836935974
bersin -bersin,hidung berair,mata bengkak,mata berair;rintis alergi;0.3851867029928638
diare,mual,muntah,nyeri otot,pusing;demam tifoid;0.3575502736360702
kehilangan nafsu makan,mual,pusing,sembelit;hepatitis A;0.35731341767007063
kehilangan nafsu makan,kelelahan,kembung,nyeri kepala;hepatitis A;0.40491983117599134
batuk,bersin -bersin,demam,hidung berair,hidung tersumbat;infeksi saluran nafas akut;0.543662814794042
demam,kehilangan nafsu makan,nyeri kepala,pusing;varisela / cacar air;0.36734693877551017
batuk,bersin -bersin,demam,paru-paru terhambat,sakit tenggorokan;faringitis;0.5438937479753807
diare,kehilangan nafsu makan,pusing,sembelit;irritable bowel syndrome;0.3476331360946745
demam,kehilangan nafsu makan,kelelahan,mual,muntah,pusing;hepatitis A;0.5510369096663857
demam,feses encer,kehilangan nafsu makan,mual,muntah;hepatitis A;0.4763294514348723
kehilangan nafsu makan,kembung,kram perut,mengeden saat buang air besar,sakit perut;konstipasi/sembelit;0.47221687539971813
batuk,demam,kelelahan,tubuh terasa sakit;faringitis;0.40136054421768713
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kehilangan nafsu makan,kelelahan,sensitif terhadap cahaya;anemia;0.28544423440453687
buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,kram perut,sakit kepala;diare akut;0.3815753568949258
feses encer,kehilangan nafsu makan,mual,muntah;hepatitis A;0.35731341767007063
demam tinggi di malam hari,diare,mual,muntah,nyeri otot;demam tifoid;0.41108775083306437
demam turun pada hari keempat tanpa obat,mual,muntah,nyeri untuk melirik;demam berdarah dengue;0.4251484265111459
demam,kehilangan nafsu makan,kembung,mual,muntah,nyeri kepala;hepatitis A;0.6049124805064195
demam turun pada hari keempat tanpa obat,mual,muntah,nyeri untuk melirik,sakit kepala;demam berdarah dengue;0.4622356248007494
diare,lidah tertutup selaput putih kotor,mual,muntah,pusing;demam tifoid;0.41108775083306437
bersin -bersin,hidung berair,hidung tersumbat,kelelahan;infeksi saluran nafas akut;0.4273845897175238
diare,kehilangan nafsu makan,nyeri kepala,sembelit;demam tifoid;0.3795455068638209
demam tinggi di malam hari,mual,muntah,sembelit;demam tifoid;0.3783704036571235
batuk,bintik-bintik pada amandel,demam,napas bau;tonsilitis/amandel;0.43666666666666665
kehilangan nafsu makan,kelelahan,muntah,nyeri kepala;hepatitis A;0.32377253542726286
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,mata berair,mata merah,sensitif terhadap cahaya;keratitis akut;0.38752362948960306
batuk,demam,kelelahan,sakit tenggorokan,tubuh terasa sakit;faringitis;0.5438937479753807
batuk,demam,hidung berair,hidung tersumbat,paru-paru terhambat;infeksi saluran nafas akut;0.5071558399775653
mata berair,sensitif terhadap cahaya;keratitis akut;0.38752362948960306
buang air besar lebih dari 2 kali sehari,dehidrasi,demam,sakit kepala;diare akut;0.3224814465537742
demam,kelelahan,sakit tenggorokan,tubuh terasa sakit;faringitis;0.41950113378684817
batuk,demam,hidung berair,sakit tenggorokan,tubuh terasa sakit;faringitis;0.5438937479753807
jarang buang air besar dari intensitas biasanya,kehilangan nafsu makan,kembung,tinja keras;konstipasi/sembelit;0.4774947066457209
bersin -bersin,debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung berair,hidung gatal,hidung tersumbat;rintis alergi;0.5602352070413602
demam,gangguan keseimbangan,gangguan pendengaran,keluar cairan berulang kali,keluar cairan selain bening,nyeri bagian telinga;otitis media supuratif kronik;0.6681088647657971
demam turun pada hari keempat tanpa obat,mual,muntah,nyeri otot;demam berdarah dengue;0.3825668284749345
iritasi pada mata,mata berair,penglihatan berkurang,sensitif terhadap cahaya;keratitis akut;0.4894100578542816
diare,lidah tertutup selaput putih kotor,mual,muntah,nyeri otot;demam tifoid;0.41108775083306437
demam,kelelahan,kembung,muntah;hepatitis A;0.4307928819944264
kelelahan,muntah,pusing,riwayat kolesterol tinggi / kencing manis,sesak napas;penyakit jantung koroner;0.5249951878597463
lemas,mual,muntah,nyeri otot;demam berdarah dengue;0.3113245394528116
batuk,bersin -bersin,demam,hidung tersumbat,sakit tenggorokan;faringitis;0.5438937479753807
kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah,nyeri kepala,pusing,sembelit;demam tifoid;0.4885762046708191
diare,lidah tertutup selaput putih kotor,nyeri otot,sembelit;demam tifoid;0.3795455068638209
bersendawa,mual,muntah,sakit kepala;maag;0.42178463554507084
dehidrasi,kehilangan nafsu makan,kram perut,muntah;diare akut;0.3429238167008586
buang air besar lebih dari 2 kali sehari,demam,mual,muntah,sakit kepala;maag;0.3468307920046171
diare,lidah tertutup selaput putih kotor,pusing,sembelit;demam tifoid;0.3795455068638209
demam,kelelahan,mual,muntah;hepatitis A;0.43079288199442645
bintik merah dan tidak gatal pada kulit,demam tinggi,mual,muntah,sakit kepala;demam berdarah dengue;0.4622356248007494
buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,kram perut,mual;diare akut;0.3815753568949258
diare,lidah tertutup selaput putih kotor,mual,sembelit;demam tifoid;0.4053977774111616
bersin -bersin,demam,hidung berair,hidung tersumbat,tubuh terasa sakit;infeksi saluran nafas akut;0.48662066664329723
dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap cahaya;migrain;0.4897298007599935
mual,muntah,nyeri otot,sembelit;demam tifoid;0.3218586221714075
kehilangan nafsu makan,kelelahan,kembung,mual,pusing;hepatitis A;0.5151198624396967
demam,kelelahan,mual,pusing;hepatitis A;0.43079288199442645
lemas,penglihatan kabur,riwayat konsumsi obat antihipertensi,sakit kepala belakang;hipertensi;0.46175251133928824
bersin -bersin,debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung berair,hidung tersumbat,mata gatal;rintis alergi;0.4951679672668676
lemas,mual,muntah,nyeri untuk melirik,sakit kepala;demam berdarah dengue;0.40018588920083586
mual,muntah,pusing,sesak napas;penyakit jantung koroner;0.3852878901714364
kehilangan nafsu makan,nyeri otot,pusing,sembelit;demam tifoid;0.2616078759371091
demam tinggi di malam hari,kehilangan nafsu makan,mual,muntah,nyeri kepala,pusing,sembelit;demam tifoid;0.4885762046708191
demam tinggi,mual,muntah,nyeri otot;demam berdarah dengue;0.3825668284749345
demam tinggi,demam turun pada hari keempat tanpa obat,mual,muntah;demam berdarah dengue;0.44643922552925164
batuk,bersin -bersin,demam,kelelahan,sakit tenggorokan;faringitis;0.5438937479753807
demam,kehilangan nafsu makan,kelelahan,kembung,mual,muntah;hepatitis A;0.6049124805064194
demam tinggi di malam hari,diare,lidah tertutup selaput putih kotor,sembelit;demam tifoid;0.4312500479585024
demam,feses encer,mual,sakit kepala;diare akut;0.36920686403282427
mual,muntah,nyeri untuk melirik,sakit kepala;demam berdarah dengue;0.35881939880089353
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin -bersin,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak;0.48820029536131787
demam tinggi,kehilangan nafsu makan,kelelahan,mata merah;campak;0.4063123426191287
demam,kelelahan;varisela / cacar air;0.2857142857142857
bersin -bersin,hidung berair,hidung gatal,mata berair;rintis alergi;0.405019389993094
detak jantung tak teratur,kelelahan,kulit pucat,pusing,sesak napas;anemia;0.5338091832582571
diare,kembung,kram perut,sakit perut,sembelit terjadi berulang-ulang;irritable bowel syndrome;0.4848596660858136
batuk,demam,hidung tersumbat,nyeri wajah,tercium bau tidak sedap jika menunduk;rinosinusitis;0.5450669292100603
demam turun pada hari keempat tanpa obat,lemas,mual,muntah,nyeri otot;demam berdarah dengue;0.42240122663784196
demam tinggi di malam hari,diare,muntah,sembelit;demam tifoid;0.4053977774111616
diare,mual,muntah,nyeri otot,sembelit;demam tifoid;0.4110877508330644
demam tinggi di malam hari,diare,pusing,sembelit;demam tifoid;0.3795455068638209
kehilangan nafsu makan,kelelahan,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak;0.44725631899022333
kehilangan nafsu makan,kembung;hepatitis A;0.3058984910836763
kehilangan nafsu makan,kembung,kram perut,tinja keras;konstipasi/sembelit;0.3852878901714364
demam,kehilangan nafsu makan,kelelahan,mual,muntah,nyeri kepala;hepatitis A;0.5510369096663857
debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung gatal,mata berair,mata gatal;rintis alergi;0.405019389993094
bersin -bersin,kehilangan nafsu makan,kelelahan,mata berair;campak;0.3042722765067915
demam tinggi di malam hari,mual,muntah,nyeri otot,sembelit;demam tifoid;0.4110877508330644
bersin -bersin,demam,hidung berair,hidung tersumbat,sakit tenggorokan;infeksi saluran nafas akut;0.48662066664329723
bersin -bersin,kelelahan,paru-paru terhambat,sakit tenggorokan;infeksi saluran nafas akut;0.3042722765067915
adanya tekanan atau stress,diare,kembung,kram perut,sakit perut;irritable bowel syndrome;0.5082751358091857
bersin -bersin,demam tinggi,kelelahan,sensitif terhadap cahaya;campak;0.3815753568949258
buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,mual,muntah,sakit kepala;diare akut;0.37816335886400126
kembung,kram perut,sakit perut;konstipasi/sembelit;0.24868519909842224
kehilangan nafsu makan,lidah tertutup selaput putih kotor,pusing,sembelit;demam tifoid;0.32314055294235
bersin -bersin,hidung gatal,mata berair,mata gatal;rintis alergi;0.405019389993094
bersin -bersin,kehilangan nafsu makan,mata berair,sensitif terhadap cahaya;keratitis akut;0.38752362948960306
diare,mual,muntah,pusing,sembelit;demam tifoid;0.41108775083306437
diare,mual,muntah,pusing;demam tifoid;0.3218586221714075
diare,mual,muntah,nyeri kepala,nyeri otot;demam tifoid;0.41108775083306437
batuk,demam,hidung tersumbat,tercium bau tidak sedap jika menunduk,tidak bisa atau kurang bisa mencium bau;rinosinusitis;0.4502892061288229
dehidrasi,demam,kehilangan nafsu makan,kram perut,mual,muntah;hepatitis A;0.4763294514348723
bersin -bersin,demam,kelelahan,tubuh terasa sakit;infeksi saluran nafas akut;0.3300399699695029
kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah,sembelit;demam tifoid;0.41108775083306437
demam tinggi di malam hari,kehilangan nafsu makan,mual,muntah,sembelit;demam tifoid;0.41108775083306437
demam,kehilangan nafsu makan,kembung,mual,muntah,nyeri kepala,pusing;hepatitis A;0.6049124805064195
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin -bersin,kelelahan,mata merah;campak;0.3815753568949257
kelelahan,mual,muntah,nyeri dada kiri luas dan tiba-tiba,pusing,sesak napas;penyakit jantung koroner;0.5681774435088602
demam,kram perut,mual,muntah;hepatitis A;0.3852563125539805
dehidrasi,demam,feses encer,sakit kepala;diare akut;0.4042509271421118
bersin -bersin,hidung berair,hidung tersumbat,kelelahan,sakit tenggorokan;infeksi saluran nafas akut;0.4668753076680394
buang air besar lebih dari 2 kali sehari,demam,muntah,sakit kepala;diare akut;0.2826274139981139
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,demam tinggi,kehilangan nafsu makan,kelelahan;campak;0.3321013854465198
jarang buang air besar dari intensitas biasanya,kehilangan nafsu makan,kembung,kram perut;konstipasi/sembelit;0.4194385629396899
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,kelelahan,mata berair,sensitif terhadap cahaya;keratitis akut;0.38752362948960306
kehilangan nafsu makan,muntah,nyeri otot,pusing;hepatitis A;0.2696743382614439
dehidrasi,kehilangan nafsu makan,kram perut,mual,muntah;diare akut;0.38823941554907526
kehilangan nafsu makan,nyeri kepala,pusing,sembelit;demam tifoid;0.2855372503280362
kehilangan nafsu makan,kelelahan,lemas,pusing,sesak napas;anemia;0.5338091832582571
demam tinggi di malam hari,kehilangan nafsu makan,lidah tertutup selaput putih kotor,pusing;demam tifoid;0.32314055294235006
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin -bersin,demam tinggi,mata berair;campak;0.3815753568949258
lemas,penglihatan kabur,sakit kepala belakang,sesak napas;hipertensi;0.3213401229930156
mual,muntah,nyeri dada kiri luas dan tiba-tiba,sesak napas;penyakit jantung koroner;0.47749470664572097
bersin -bersin,kehilangan nafsu makan,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak;0.48820029536131787
bersin -bersin,demam tinggi,kelelahan,mata merah;campak;0.45028920612882284
kehilangan nafsu makan,kelelahan,lemas,sesak napas;anemia;0.4894100578542816
batuk,demam,hidung tersumbat,paru-paru terhambat,tubuh terasa sakit;infeksi saluran nafas akut;0.445550319974761
kehilangan nafsu makan,kelelahan,mual,nyeri kepala,pusing;hepatitis A;0.40491983117599134
kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,pusing;hepatitis A;0.35731341767007063
demam tinggi di malam hari,diare,mual,muntah,pusing;demam tifoid;0.41108775083306437
buang air besar lebih dari 2 kali sehari,kehilangan nafsu makan,kram perut,mual,muntah;diare akut;0.4242253322814826
bersin -bersin,hidung gatal,mata bengkak,mata berair;rintis alergi;0.4410788209026034
buang air besar lebih dari 2 kali sehari,demam,kram perut,sakit kepala;diare akut;0.33576612407232764
bintik-bintik pada amandel,demam,napas bau,sakit kepala;tonsilitis/amandel;0.41580246913580243
demam,kelelahan,nyeri kepala,pusing;varisela / cacar air;0.36734693877551017
bersin -bersin,debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,mata berair,mata gatal;rintis alergi;0.405019389993094
kelelahan,mual,muntah,nyeri kepala;hepatitis A;0.35317372953912096
kelelahan,mata berair,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga,sensitif terhadap cahaya;campak;0.44725631899022333
mual,muntah,perih di ulu hati,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag;0.5344787047557766
kehilangan nafsu makan,mual,muntah,nyeri otot,pusing;hepatitis A;0.4049198311759913
demam,kelelahan,mual,muntah,nyeri kepala,pusing;hepatitis A;0.47295637221706155
lidah tertutup selaput putih kotor,mual,muntah,nyeri kepala,pusing;demam tifoid;0.37837040365712354
buang air besar lebih dari 2 kali sehari,dehidrasi,mual,muntah,sakit kepala;diare akut;0.4127098389271122
diare,kehilangan nafsu makan,mual,muntah;hepatitis A;0.35731341767007063
mual,muntah,riwayat makan tidak teratur/makan pedas/asam,sakit kepala;maag;0.44320001941377196
bersin -bersin,debu),dipengaruhi oleh makanan / keadaan tertentu (dingin,hidung berair,hidung tersumbat,mata berair;rintis alergi;0.4446847639935544
batuk,demam,hidung tersumbat,kelelahan,tubuh terasa sakit;infeksi saluran nafas akut;0.44555031997476097
bintik-bintik pada amandel,demam,sakit kepala,sakit tenggorokan;tonsilitis/amandel;0.4382716049382716
demam,gangguan pendengaran,keluar cairan berulang kali,keluar cairan selain bening,nyeri bagian telinga;otitis media supuratif kronik;0.6069710240647598
batuk,bersin -bersin,demam,hidung tersumbat,paru-paru terhambat;infeksi saluran nafas akut;0.4866206666432972
kehilangan nafsu makan,mual,muntah,nyeri kepala,nyeri otot,pusing,sembelit;demam tifoid;0.4420831323681662
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,bersin -bersin,kehilangan nafsu makan,kelelahan;campak;0.3042722765067915
kehilangan nafsu makan,kembung,nyeri kepala,pusing;hepatitis A;0.35731341767007063
kehilangan nafsu makan,kelelahan,muntah,pusing;anemia;0.3475795183693598
kencing lebih sering pada malam hari,lemas,mudah lapar,penglihatan kabur;diabetes melitus;0.46295814244064976
kehilangan nafsu makan,mual,muntah,nyeri kepala;hepatitis A;0.4049198311759913
demam,kehilangan nafsu makan,kembung,mual,muntah,pusing;hepatitis A;0.6049124805064194
mual,muntah,nyeri otot;maag;0.3009943563558183
buang air besar lebih dari 2 kali sehari,mual,muntah,sakit kepala;maag;0.3468307920046171
bintik merah dan tidak gatal pada kulit,lemas,mual,muntah,nyeri otot;demam berdarah dengue;0.40018588920083586
demam,gangguan pendengaran,nyeri bagian telinga,rasa penuh di bagian dalam telinga,tidak bisa tidur / insomnia;otitis media efusi;0.5555460423836042
batuk,demam,pembengkakan kelenjar getah bening di leher,sakit tenggorokan;faringitis;0.5438937479753807
dehidrasi,feses encer,mual,muntah,sakit kepala;diare akut;0.4127098389271122
demam tinggi di malam hari,lidah tertutup selaput putih kotor,mual,muntah,nyeri otot;demam tifoid;0.41108775083306437
batuk,bersin -bersin,hidung berair,kelelahan;infeksi saluran nafas akut;0.4502892061288229
demam,muntah,nyeri kepala,pusing;varisela / cacar air;0.36734693877551017
feses encer,kram perut,mual,muntah;diare akut;0.3815753568949257
demam,kehilangan nafsu makan,kelelahan,mual,muntah,nyeri kepala,pusing;hepatitis A;0.5510369096663857
kehilangan nafsu makan,kembung,muntah,nyeri kepala;hepatitis A;0.40491983117599134
batuk,demam,hidung tersumbat,kelelahan;infeksi saluran nafas akut;0.4044799733062248
dipengaruhi oleh siklus menstruasi atau makanan tertentu (kopi,mual,muntah,sensitif terhadap suara;migrain;0.4897298007599935
detak jantung tak teratur,kehilangan nafsu makan,kelelahan,pusing,sesak napas;anemia;0.45611071380129997
demam tinggi,kehilangan nafsu makan,mata berair,mata merah;campak;0.4063123426191287
kembung,kram perut,mengeden saat buang air besar,sakit perut,tinja keras;konstipasi/sembelit;0.5249951878597463
bercak kecil berwarna putih keabu-abuan di mulut dan tenggorokan,demam tinggi,mata berair,sensitif terhadap cahaya;keratitis akut;0.38752362948960306
batuk,bersin -bersin,demam,hidung berair,sakit tenggorokan;faringitis;0.5438937479753807
mata berair,mata merah;konjungtivitis/mata merah;0.3537101114955787
demam,napas bau,pembengkakan kelenjar getah bening di leher,sakit kepala;tonsilitis/amandel;0.40456790123456793
mual,muntah,nyeri kepala,nyeri otot;demam tifoid;0.3218586221714075
demam,kram perut,mual,sakit kepala;diare akut;0.34292381670085864
mual,mudah merasa kenyang setelah makan makanan berukuran normal,muntah,perih di ulu hati;maag;0.4826494107508529
kehilangan nafsu makan,kembung,mengeden saat buang air besar,tinja keras;konstipasi/sembelit;0.4774947066457209
diare,kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah,nyeri kepala,pusing;demam tifoid;0.4885762046708191
bersin -bersin,kehilangan nafsu makan,mata berair,mata merah;campak;0.3815753568949258
kehilangan nafsu makan,muntah,nyeri kepala,pusing;hepatitis A;0.2696743382614439
demam tinggi di malam hari,kehilangan nafsu makan,lidah tertutup selaput putih kotor,mual,muntah;demam tifoid;0.41108775083306437
bersin -bersin,kelelahan,mata merah,ruam berwarna merah kecoklatan yang diawali dari sekitar telinga;campak;0.45028920612882284
diare,lidah tertutup selaput putih kotor,mual,muntah;demam tifoid;0.37837040365712354
bersendawa,mual,muntah,perih di ulu hati,sakit kepala;maag;0.5165740395540757
diare,kehilangan nafsu makan,lidah tertutup selaput putih kotor,pusing;demam tifoid;0.32314055294235
kehilangan nafsu makan,mual,muntah,sembelit;hepatitis A;0.35731341767007063
kehilangan nafsu makan,nyeri kepala,nyeri otot,pusing;demam tifoid;0.2205860912669485
demam,gangguan pendengaran,nyeri bagian telinga,rasa penuh di bagian dalam telinga,riwayat pilek sebelumnya;otitis media efusi;0.633979093727674
